,date,id,tweet,cluster,class
848,Sun Nov 17 22:39:57 +0000 2019,72898202,#Oakland: Accident on SB-880 at #High St is in the far right lane as you approach the off ramp. Traffic is slow from the 29th St exit. CHP is en route to the accident. #KCBSTraffic,1,1
849,Sun Nov 17 22:33:05 +0000 2019,72898202,"#SanMateo: Earlier accident on SB-101 at #Poplar has been cleared, traffic is moving normally. Still seeing some residual delays in the NB direction as you approach #Kehoe Ave. #KCBSTraffic",1,1
850,Sun Nov 17 22:01:33 +0000 2019,72898202,Update: Earlier accident has been cleared. Expect some residual delays as traffic recovers #Hercules #Pinole #KCBSTraffic,1,1
851,Sun Nov 17 21:52:25 +0000 2019,72898202,#SanLeandro 238 SB Person hit by a car crossing the Hwy just past 880... backed up on the transition ramp from both directions of Hwy 880 #Waze #SanLorenzo #KCBSTraffic,1,0
852,Sun Nov 17 21:20:02 +0000 2019,72898202,#Hercules 80 EB Crash before Hwy 4 blocking the right lane... slow from Pinole Valley rd. #Waze #Pinole #KCBSTraffic,0,1
853,Sun Nov 17 21:13:00 +0000 2019,72898202,#SanMateo 101 SB Crash before 3rd ave blocking the left lane... backed up to Broadway in #Burlingame and in the NB direction you’re backed up from before Hwy 92. #Waze KCBSTraffic,0,1
854,Sun Nov 17 20:59:22 +0000 2019,72898202,#SanFrancisco Heavy Traffic coming into the City. NB 101 slow from 280 to the lower deck of the #BayBridge - 80 WB slow from Yerba Buena Island to the 101 split. #Waze #Oakland #KCBSTraffic,1,0
855,Sun Nov 17 20:03:58 +0000 2019,72898202,#Richmond 80 WB Crash before Central ave blocking to 2 middle lanes... backed up to Potrero ave. #Waze #KCBSTraffic,0,1
856,Sun Nov 17 19:58:59 +0000 2019,72898202,#Oakland 24 WB Heavy Traffic due to a crash at Hwy 13 now moved to the RHS with the right lane blocked... backed up from before the Caldecott Tunnel. #Waze #Orinda #KCBSTraffic,0,1
857,Sun Nov 17 19:44:23 +0000 2019,72898202,#EastshoreFreeway 80 WB Heavy traffic from Carlson Blvd in #Richmond to The Maze and EB 580 slow from Bayview ave. #Waze #Albany #Berkeley #Emeryville #Oakland #KCBSTraffic,1,0
858,Sun Nov 17 19:08:44 +0000 2019,72898202,#Oakland 24 WB crash involving a motorcycle on the transition ramp to WB 580 on the LHS... slow from before Telegraph ave. #Waze #KCBSTraffic,1,1
859,Sun Nov 17 18:45:06 +0000 2019,72898202,#SanFrancisco 280 NB crash on the connector ramp to NB 101 on the RHS. Slow from 280 to just past Cesar Chavez st. #Waze #KCBSTraffic,1,1
860,Sun Nov 17 18:21:39 +0000 2019,72898202,#SanFrancisco 101 NB Heavy traffic on the central freeway from Van Ness ave to Market st. #Waze #KCBSTraffic,1,0
861,Sun Nov 17 18:12:23 +0000 2019,72898202,#WalnutCreek the off-ramp from EB 24 to Ygnacio Valley rd is now open and traffic is flowing at the limit. #KCBSTraffic,1,0
862,Sun Nov 17 18:01:01 +0000 2019,72898202,#Oakland 880 NB Heavy Traffic between 98th ave and the Coliseum/66th ave due to the #Raiders game at 1:25p. #Waze #KCBSTraffic,1,0
863,Sun Nov 17 17:47:54 +0000 2019,72898202,#Albany 80 WB Heavy traffic between the 580 transition and just past Albany ave. Stalled car at Gilman st. #Waze #Berkeley #Emeryville #KCBSTraffic,1,0
864,Sun Nov 17 17:38:05 +0000 2019,72898202,#WalnutCreek 24 EB crash on the transition ramp to NB 680... The Ygancio Valley rd off-ramp is shut down... no eto. #Lafayette #Concord #KCBSTraffic,1,1
865,Sun Nov 17 17:19:48 +0000 2019,72898202,#SanMateo 101 NB crash before 3rd ave... debris in the left lane some slowing in the area. #Waze #KCBSTraffic,0,1
866,Sun Nov 17 17:01:38 +0000 2019,72898202,#BART Due to scheduled track maintenance in downtown #SanFrancisco trains will be using one track between Embarcadero &amp; 24th Mission. Expect 20 minute delays in service toward the East Bay from 24th Mission as well as from Embarcadero in the SFO Airport direction. #KCBSTraffic,1,0
867,Sun Nov 17 16:15:24 +0000 2019,72898202,#SanFrancisco 101 NB Crash just before the 80 split blocking the left lane. Slow traffic after Cesar Chavez st. #Waze #KCBSTraffic,0,1
868,Sun Nov 17 15:43:40 +0000 2019,72898202,"The #KCBSPhoneForce has kept us informed of the situation involving #PoliceActivity 80 EB after 101 in #SanFrancisco. All lanes are blocked, and you're backed up beyond Vermont St. #KCBSTraffic",0,1
869,Sun Nov 17 14:59:03 +0000 2019,72898202,"Heavy traffic on the upper deck of the #BayBridge, 80 WB, due to roadwork that has lane closures in effect until 8 this morning, AND a stall on the incline, that has already been pushed to the shoulder, but had an impact. #KCBSTraffic",1,0
870,Sun Nov 17 14:54:33 +0000 2019,72898202,"#UnionCity #Accident 880 NB before Alvarado Niles Rd. 2 car accident, not yet known if bocking. #KCBSTraffic",1,1
871,Sun Nov 17 13:53:59 +0000 2019,72898202,We're starting to see brake lights and slowdowns on the upper deck of the #BayBridge due to the intermittent lane closures 80 WB from The Island to Fremont Street. These are happening until 8 this morning. #KCBSTraffic,1,0
872,Sun Nov 17 13:06:23 +0000 2019,72898202,"#Albany #Accident 80 EB on the connector to 580 WB. 2 cars involved, but not blocking. #KCBSTraffic",1,1
873,Sun Nov 17 12:55:36 +0000 2019,72898202,#BayBridge #Highway80 The three left lanes of Westbound 80 on the Upper Deck of the Bay Bridge are closed from before the Tunnel to the San Francisco Anchorage. #KCBSTraffic,1,0
874,Sun Nov 17 12:48:41 +0000 2019,72898202,#BayBridge #Highway80 The two left lanes of Eastbound 80 on the lower deck of the Bay Bridge are closed for roadwork from the San Francisco Anchorage to the Tunnel. #KCBSTraffic,0,0
875,Sun Nov 17 12:12:33 +0000 2019,72898202,#GoldenGateBridge #Highway101 Traffic is slow for a brief stretch on Northbound 101 approaching the Golden Gate Bridge Tolls. Roadwork has the two right lanes closed. Only the left lane is open from the tolls to Mid-span. #KCBSTraffic,0,0
876,Sun Nov 17 11:39:19 +0000 2019,72898202,#Woodside #Highway101 Southbound 101 past Woodside Rd--One car is in the center divide &amp; sand barrels are in the far left lane in the wake of a crash. #KCBSTraffic,0,1
877,Sun Nov 17 06:54:23 +0000 2019,72898202,#PaloAlto Southbound #US101 at Embarcadero Rd. Injury accident has the two right lanes blocked. Delays from University Ave in #EastPaloAlto. #KCBSTraffic #Waze,0,1
878,Sun Nov 17 06:39:53 +0000 2019,72898202,#CapitolCorridor Delays!,1,0
879,Sun Nov 17 06:24:06 +0000 2019,72898202,#PaloAlto Southbound #US101 at Embarcadero Rd. Injury crash has the right lane blocked. Traffic is slow from University Ave. #KCBSTraffic #Waze,0,1
880,Sun Nov 17 06:21:52 +0000 2019,72898202,#Rodeo Westbound I80 before Willow Ave. Solo car crash has the right lane partially blocked. #KCBSTraffic,0,1
881,Sun Nov 17 05:45:47 +0000 2019,72898202,#GoldenGateBridge Northbound paving work is causing delays on Park Presidio Parkway and Veterans Blvd. See the KCBS events page for details on this and other events that are likely to cause delays: https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-things-do-november-15-17 #KCBSTraffic,1,0
882,Sun Nov 17 05:41:15 +0000 2019,72898202,#Fairfield Westbound #I80 before the Truck Scales. Two car crash blocking the center lanes. Traffic is slow from before Air Base Parkway. #KCBSTraffic,0,1
883,Sun Nov 17 05:21:35 +0000 2019,72898202,#BayBridge. No delays to report in either direction of the Bay Bridge! #KCBSTraffic #Waze,1,0
884,Sun Nov 17 05:19:55 +0000 2019,72898202,#SonomaCounty Westbound #CA37 2.5 miles before #SR121. Car fire has been reported. #KCBSTraffic,1,0
885,Sun Nov 17 05:07:28 +0000 2019,72898202,#CapitolCorridor delays!,1,0
886,Sun Nov 17 04:53:34 +0000 2019,72898202,See an extensive list of events that may cause traffic delays at: https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-things-do-november-15-17 #KCBSTraffic,1,0
887,Sun Nov 17 04:51:24 +0000 2019,72898202,#Amtrakdelays,1,0
888,Sun Nov 17 04:25:15 +0000 2019,72898202,#Fremont Northbound #I880 past Alvarado Blvd. Two car injury accident involving a car that may have flipped over on the right shoulder. #KCBSTraffic,0,1
889,Sun Nov 17 04:00:04 +0000 2019,72898202,#Vallejo Eastbound #I80 before Georgia St. Crash has the right lane blocked. #KCBSTraffic,0,1
890,Sun Nov 17 03:31:23 +0000 2019,72898202,#BayBridge 80 WB crash before Treasure Island in the CD... Slow Traffic from #Oakland to #SanFrancisco #Waze #KCBSTraffic,1,1
891,Sun Nov 17 03:25:04 +0000 2019,72898202,"#SanJose 280 SB All Lanes are Now Open just after Bird ave that had the 2 left lanes shut down for over an hour due to an earlier multi-car crash. Still slow from Meridian ave, traffic is starting to move. #Waze #KCBSTraffic",0,1
892,Sun Nov 17 03:02:08 +0000 2019,72898202,#Fremont 680 NB pockets of slow traffic on the Sunol grade between Vargas rd and Sunol Blvd... #Waze #Pleasanton #KCBSTraffic,1,0
893,Sun Nov 17 02:33:47 +0000 2019,72898202,#BayBridge 80 WB Heavy traffic at the Toll Plaza from before The Maze... Metering Lights are on. #Waze #Oakland #SanFrancisco #KCBSTraffic,1,0
894,Sun Nov 17 02:23:54 +0000 2019,72898202,#SanFrancisco 101 NB Heavy from Hwy 280 to the 80 split... on the skyway EB 80 there’s a stalled car just past 5th st... traffic moving better once you’re on the lower deck of the #BayBridge #Waze #KCBSTraffic,1,0
895,Sun Nov 17 02:05:50 +0000 2019,72898202,#SanJose 280 SB Multi-Car Crash just past Bird ave has the 2 left lanes closed for about an hour... Heavy traffic from before Hwy 17. #Waze #KCBSTraffic,0,1
896,Sun Nov 17 01:57:14 +0000 2019,72898202,#NorthBay #SonomaCounty HWY 121 between 37 and 116 has One-Way Traffic control in place... use caution in the area and expect delays until cleanup and repairs are completed... ETO 5am Monday Morning. #KCBSTraffic,1,0
897,Sun Nov 17 01:32:43 +0000 2019,72898202,#WalnutCreek 680 SB crash before Treat Blvd blocking the right lane... slow from before Monument Blvd. #Waze #PleasantHill #Concord #KCBSTraffic,0,1
898,Sun Nov 17 01:23:02 +0000 2019,72898202,#SanFrancisco 101 NB Motorcycle crash past Cesar Chavez st blocking the left lane... Heavy from Hwy 280. #Waze #KCBSTraffic,0,1
899,Sun Nov 17 01:07:40 +0000 2019,72898202,Stay tuned to @KCBSRadio for updates. #KCBSTraffic,1,0
900,Sun Nov 17 01:03:11 +0000 2019,72898202,#CastroValley 580 WB Crash before Hwy 238 blocking the left lane... Slow from Eden Canyon rd. #Waze #KCBSTraffic,0,1
901,Sun Nov 17 00:54:51 +0000 2019,72898202,#Berkeley I-80 slow traffic in both directions between Golden Gate Fields and the Maze in #Oakland #Waze #KCBSTraffic,1,0
902,Sun Nov 17 00:24:41 +0000 2019,72898202,#Oakland 880 NB crash in the CD before High st... Heavy from Hegenberger rd. #Waze #KCBSTraffic,1,1
903,Sun Nov 17 00:20:53 +0000 2019,72898202,#MillValley 101 SB crash just before the Golden Gate Bridge blocking the 2 middle lanes... Heavy from the Robin Williams Tunnel. #Waze #NorthBay #GoldenGateBridge #KCBSTraffic,0,1
904,Sun Nov 17 00:04:28 +0000 2019,72898202,#SanFrancisco 80 EB car with a flat tire blocking the left lane on the lower deck of the #BayBridge at center anchorage... Heavy on the Skyway and back to NB 101 from before Cesar Chavez. #Waze #Oakland #KCBSTraffic,0,1
905,Sun Nov 17 00:00:06 +0000 2019,72898202,#BayBridge 80 WB stalled car just past Treasure Island blocking the 2nd lane from the left... Heavy from the Toll Plaza #Waze #SanFrancisco #Oakland #KCBSTraffic,0,1
906,Sat Nov 16 23:45:21 +0000 2019,72898202,#NorthBay #SonomaCounty HWY 121 is still shut down in both directions from 37 to almost 12 due to an earlier big rig accident. No estimated time of opening. #KCBSTraffic,1,1
907,Sat Nov 16 23:40:23 +0000 2019,72898202,#Vacaville 80 WB Heavy traffic from Lagoon Valley rd back to Hwy 505 due to two earlier accidents that are now on the RHS... #Waze #KCBSTraffic,1,1
908,Sat Nov 16 23:27:53 +0000 2019,72898202,#Oakland 880 NB Crash before Broadway blocking right lane... slow from after 23rd ave. #Waze #KCBSTraffic,0,1
909,Sat Nov 16 23:14:14 +0000 2019,72898202,#Newark 880 SB crash before Mowry ave blocking the right lane... Heavy traffic from Hwy 84/Decoto rd. #Waze #Fremont #KCBSTraffic,0,1
910,Sat Nov 16 23:02:53 +0000 2019,72898202,#SanFrancisco 101 NB heavy traffic from before Cesar Chavez st to the lower deck of the Bay Bridge... 80 WB Slow traffic coming off the Bay Bridge at Fremont st to just past the 101 split. #Waze #BayBridge #KCBSTraffic,1,0
911,Sat Nov 16 22:46:08 +0000 2019,72898202,#Fremont 880 SB crash after Alvarado Niles rd blocking the right lane... Heavy from Hwy 92 #Waze #UnionCity #Hayward #KCBSTraffic,0,1
912,Sat Nov 16 21:32:07 +0000 2019,72898202,"#LosGatos Southbound Hwy 17 before Sugerloaf Rd., 3 vehicle accident blocking the left lane. Thanks to Woody of the KCBS Phone Force for the tip. #KCBSTraffic #Waze",0,1
913,Sat Nov 16 21:24:24 +0000 2019,72898202,"#SanCarlos Northbound Hwy 101 before Ralston Ave., 2 vehicle accident blocking the left lane. #KCBSTraffic #Waze",0,1
914,Sat Nov 16 21:21:59 +0000 2019,72898202,Renegade Craft Fair occurs this weekend in Fort Mason in San Francisco. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page for events that could affect your drive.,1,0
915,Sat Nov 16 21:20:26 +0000 2019,72898202,BART delays of up to 20-30 minutes between Orinda and Walnut Creek this weekend due to trackwork.,1,0
916,Sat Nov 16 21:17:44 +0000 2019,72898202,Fog advisory still in effect this afternoon in #SanMateoBridge going to #Hayward on Eastbound Hwy 92. @CaltransD4,1,0
917,Sat Nov 16 21:07:57 +0000 2019,72898202,"#RedwoodCity Northbound Hwy 280 before Edgewood Rd., 2 vehicle accident blocking the center divider. #KCBSTraffic",1,1
918,Sat Nov 16 21:05:01 +0000 2019,72898202,"#SanJose Northbound Hwy 87, 3 vehicle accident blocking the 2 right lanes. Traffic backed up over 2 miles from the scene. #KCBSTraffic #Waze",0,1
919,Sat Nov 16 20:44:27 +0000 2019,72898202,"#Fremont Southbound Hwy 680 before Vargas Rd., 2 vehicle accident blocking the right lane. Traffic backed up over one mile from scene. #KCBSTraffic #Waze",0,1
920,Sat Nov 16 20:40:41 +0000 2019,72898202,Fog advisory still in effect this afternoon in #SanMateoBridge going to #Hayward on Eastbound Hwy 92. @CaltransD4,1,0
921,Sat Nov 16 20:34:26 +0000 2019,72898202,Plan Your Weekend Drive With Things To Do And Traffic Tips.,1,0
922,Sat Nov 16 20:30:07 +0000 2019,72898202,"#Ashby Westbound I-80 before Ashby onramp, car vs motorcycle moved to the right shoulder. #KCBSTraffic #Waze",1,0
923,Sat Nov 16 20:02:58 +0000 2019,72898202,"#Milpitas Southbound Hwy 680 before Calaveras Blvd., 2 vehicle accident blocking the center divider. #KCBSTraffic #Waze",1,1
924,Sat Nov 16 19:59:52 +0000 2019,72898202,"#Hayward before Hwy 92, multiple vehicle accident moved to the right shoulder. Traffic backed up a couple of miles to Union City. #KCBSTraffic #Waze",1,1
925,Sat Nov 16 19:50:14 +0000 2019,72898202,"All lanes open in #SanPablo before San Pablo Ave., due to a 3 vehicle accident that's now cleared. Residual traffic is still backed up over 4 miles starting at Richmond Pkwy. #KCBSTraffic",1,1
926,Sat Nov 16 19:42:02 +0000 2019,72898202,"Special traffic alert still in effect at #SanPablo before San Pablo Ave., 3 vehicle accident blocking the three left lanes with emergency vehicles.Traffic is only going by the right lane. Traffic is backed up over 4 miles starting at Richmond Pkwy. #KCBSTraffic @CaltransD4",0,1
927,Sat Nov 16 19:33:56 +0000 2019,72898202,"Special traffic alert still in effect at #SanPablo before San Pablo Ave., 3 vehicle accident blocking the three left lanes. Traffic is only going by the right lane. Good alternate: Exit at Richmond Pkwy, drive on San Pablo Ave. for 4-5 miles &amp; re-enter WB I-80 at Solano Ave.",0,1
928,Sat Nov 16 19:15:39 +0000 2019,72898202,"#CorteMadera Southbound Hwy 101, several callers of KCBS Phone Force that CHP has issued a traffic break temporarily halting traffic for police activity. #KCBSTraffic",1,0
929,Sat Nov 16 19:11:34 +0000 2019,72898202,"***Special traffic alert*** #MarinCounty, Hwy 121 is closed in both directions just north of Sears point due to an injury accident. Motorists are advised to expect delays and to use alternate routes. There is no estimated time of reopening. #KCBSTraffic",1,1
930,Sat Nov 16 19:10:22 +0000 2019,72898202,"***Special traffic alert*** #SanPablo before San Pablo Ave., 3 vehicle accident blocking the three left lanes with no estimated time of reopening. #KCBSTraffic",0,1
